Record Length,2500,,-0.001000,0.000000
Sample Interval,2E-06,,-0.000998,0.000000
Trigger Point,500,,-0.000996,-0.000800
,,,-0.000994,0.000000
,,,-0.000992,0.000000
,,,-0.000990,0.000000
Source,CH2,,-0.000988,0.000000
Vertical Units,V,,-0.000986,0.000000
Vertical Scale,0.02,,-0.000984,0.000000
Vertical Offset,0,,-0.000982,0.000000
Horizontal Units,s,,-0.000980,0.000000
Horizontal Scale,0.0005,,-0.000978,0.000000
Pt Fmt,Y,,-0.000976,0.000000
Yzero,0,,-0.000974,0.000000
Probe Atten,1,,-0.000972,0.000000
Model Number,TDS1001C-EDU,,-0.000970,0.000000
Serial Number,C013086,,-0.000968,0.000000
Firmware Version,FV:v25.07,,-0.000966,0.000000
,,,-0.000964,0.000000
,,,-0.000962,0.000000
,,,-0.000960,0.000000
,,,-0.000958,0.000000
,,,-0.000956,0.000000
,,,-0.000954,0.000000
,,,-0.000952,0.000000
,,,-0.000950,0.000000
,,,-0.000948,0.000000
,,,-0.000946,0.000000
,,,-0.000944,0.000000
,,,-0.000942,0.000000
,,,-0.000940,0.000000
,,,-0.000938,0.000000
,,,-0.000936,0.000000
,,,-0.000934,0.000000
,,,-0.000932,0.000000
,,,-0.000930,0.000000
,,,-0.000928,0.000000
,,,-0.000926,0.000000
,,,-0.000924,0.000000
,,,-0.000922,0.000000
,,,-0.000920,0.000000
,,,-0.000918,0.000000
,,,-0.000916,0.000000
,,,-0.000914,0.000000
,,,-0.000912,0.000000
,,,-0.000910,0.000000
,,,-0.000908,0.000000
,,,-0.000906,0.000000
,,,-0.000904,0.000000
,,,-0.000902,0.000000
,,,-0.000900,0.000000
,,,-0.000898,0.000000
,,,-0.000896,0.000000
,,,-0.000894,0.000000
,,,-0.000892,0.000000
,,,-0.000890,0.000000
,,,-0.000888,0.000000
,,,-0.000886,0.000000
,,,-0.000884,0.000000
,,,-0.000882,0.000000
,,,-0.000880,0.000000
,,,-0.000878,0.000000
,,,-0.000876,0.000000
,,,-0.000874,0.000000
,,,-0.000872,0.000000
,,,-0.000870,0.000000
,,,-0.000868,0.000800
,,,-0.000866,0.000000
,,,-0.000864,0.000800
,,,-0.000862,0.000000
,,,-0.000860,0.000000
,,,-0.000858,0.000000
,,,-0.000856,0.000000
,,,-0.000854,0.000000
,,,-0.000852,0.000000
,,,-0.000850,0.000000
,,,-0.000848,0.000000
,,,-0.000846,0.000000
,,,-0.000844,0.000000
,,,-0.000842,0.000000
,,,-0.000840,0.000000
,,,-0.000838,0.000000
,,,-0.000836,0.000000
,,,-0.000834,0.000800
,,,-0.000832,0.000000
,,,-0.000830,0.000000
,,,-0.000828,0.000000
,,,-0.000826,0.000000
,,,-0.000824,0.000000
,,,-0.000822,0.000000
,,,-0.000820,0.000000
,,,-0.000818,0.000000
,,,-0.000816,0.000000
,,,-0.000814,0.000000
,,,-0.000812,0.000000
,,,-0.000810,0.000000
,,,-0.000808,0.000000
,,,-0.000806,0.000000
,,,-0.000804,0.000000
,,,-0.000802,0.000000
,,,-0.000800,0.000000
,,,-0.000798,0.000000
,,,-0.000796,0.000000
,,,-0.000794,0.000000
,,,-0.000792,0.000000
,,,-0.000790,0.000800
,,,-0.000788,0.000000
,,,-0.000786,0.000000
,,,-0.000784,0.000000
,,,-0.000782,0.000000
,,,-0.000780,0.000000
,,,-0.000778,0.000800
,,,-0.000776,0.000800
,,,-0.000774,0.000800
,,,-0.000772,0.000800
,,,-0.000770,0.000800
,,,-0.000768,0.000000
,,,-0.000766,0.000800
,,,-0.000764,0.000800
,,,-0.000762,0.000800
,,,-0.000760,0.000800
,,,-0.000758,0.000800
,,,-0.000756,0.000800
,,,-0.000754,0.000000
,,,-0.000752,0.000800
,,,-0.000750,0.000800
,,,-0.000748,0.000000
,,,-0.000746,0.000000
,,,-0.000744,0.000800
,,,-0.000742,0.000800
,,,-0.000740,0.000800
,,,-0.000738,0.000800
,,,-0.000736,0.000800
,,,-0.000734,0.000000
,,,-0.000732,0.000800
,,,-0.000730,0.000800
,,,-0.000728,0.000800
,,,-0.000726,0.000800
,,,-0.000724,0.000800
,,,-0.000722,0.000800
,,,-0.000720,0.000800
,,,-0.000718,0.000800
,,,-0.000716,0.000800
,,,-0.000714,0.000800
,,,-0.000712,0.000800
,,,-0.000710,0.000800
,,,-0.000708,0.000000
,,,-0.000706,0.000800
,,,-0.000704,0.000800
,,,-0.000702,0.000800
,,,-0.000700,0.000800
,,,-0.000698,0.000800
,,,-0.000696,0.000800
,,,-0.000694,0.000800
,,,-0.000692,0.000000
,,,-0.000690,0.000800
,,,-0.000688,0.000000
,,,-0.000686,0.000800
,,,-0.000684,0.000800
,,,-0.000682,0.000800
,,,-0.000680,0.000800
,,,-0.000678,0.000800
,,,-0.000676,0.000800
,,,-0.000674,0.000800
,,,-0.000672,0.000800
,,,-0.000670,0.000800
,,,-0.000668,0.000800
,,,-0.000666,0.000800
,,,-0.000664,0.000800
,,,-0.000662,0.000800
,,,-0.000660,0.000800
,,,-0.000658,0.000800
,,,-0.000656,0.000800
,,,-0.000654,0.000800
,,,-0.000652,0.000800
,,,-0.000650,0.000800
,,,-0.000648,0.000800
,,,-0.000646,0.000800
,,,-0.000644,0.000800
,,,-0.000642,0.000800
,,,-0.000640,0.000800
,,,-0.000638,0.000800
,,,-0.000636,0.000800
,,,-0.000634,0.000800
,,,-0.000632,0.000800
,,,-0.000630,0.000800
,,,-0.000628,0.000800
,,,-0.000626,0.000800
,,,-0.000624,0.000800
,,,-0.000622,0.000800
