,x 1,xerr 1,y 1,yerr 1,,,x 2,xerr 2,y 2,yerr 2,,x 3,xerr 3,y 3,yerr 3,,x 4,xerr 4,y 4,yerr 4,,x 5,xerr 5,y 5,yerr 5,,x 6,xerr 6,y 6,yerr 6,,x 7,xerr 7,y 7,yerr 7,,x 8,xerr 8,y 8,yerr 8,,xerr 9,y 9,yerr 9,,xerr 10,y 10,yerr 10,,xerr 11,y 11,yerr 11,,xerr 12,y 12,yerr 12,,xerr 13,y 13,yerr 13,,xerr 14,y 14,yerr 14,,x 15,y 15,yerr 15,,x 16,y 16,yerr 16,,x 17,y 17,yerr 17,,x 18,y 18,yerr 18
,7.0819,0,1.60771372123409,0.002825518015275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.790663,0,1.61460755202724,0.002803255375033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5.460735,0,1.61803399216915,0.002792088427775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.358328,0,1.63830408857765,0.002724593929729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.046563,0,1.6416340849858,0.002713263599369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
